ID,MEMBER ID,PROJECT,YEAR,JANUARY,FEBRUARY,MARCH,APRIL,MAY,JUNE,JULY,AUGUST,SEPTEMBER,OCTOBER,NOVEMBER,DECEMBER,TOTAL,JAN PAYED DATE,JAN CON NO,JAN REMARKS,FEB PAYED DATE,FEB CON NO,FEB REMARKS,MAR PAYED DATE,MAR CON NO,MAR REMARKS,APR PAYED DATE,APR CON NO,APR REMARKS,MAY PAYED DATE,MAY CON NO,MAY REMARKS,JUN PAYED DATE,JUN CON NO,JUN REMARKS,JULY PAYED DATE,JUL CON NO,JUL REMARKS,AUG PAYED DATE,AUG CON NO,AUG REMARKS,SEP PAYED DATE,SEP CON NO,SEP REMARKS,OCT PAYED DATE,OCT CON NO,OCT REMARKS,NOV PAYED DATE,NOV CON NO,NOV REMARKS,DEC PAYED DATE,DEC CON NO,DEC REMARKS,NOT COUNTED,NOTES,Date Created,Created by,Date Updated,Updated By,JANUARY PENALTY,FEBRUARY PENALTY,MARCH PENALTY,APRIL PENALTY,MAY PENALTY,JUNE PENALTY,JULY PENALTY,AUGUST PENALTY,SEPTEMBER PENALTY,OCTOBER PENALTY,NOVEMBER PENALTY,DECEMBER PENALTY,TOTAL PENALTY,JANUARY_PAYMENT_DATE,FEBRUARY_PAYMENT_DATE,MARCH_PAYMENT_DATE,APRIL_PAYMENT_DATE,MAY_PAYMENT_DATE,JUNE_PAYMENT_DATE,JULY_PAYMENT_DATE,AUGUST_PAYMENT_DATE,SEPTEMBER_PAYMENT_DATE,OCTOBER_PAYMENT_DATE,NOVEMBER_PAYMENT_DATE,DECEMBER_PAYMENT_DATE,FLAG_PAYMENT_MISSING_DATE,FLAG_MULTIPLE_RECEIPTS,FLAG_INVALID_YEAR
427,1695,RIZAL,2022,500.0,500,0,0,0,0,0,0,0,0,500,0,1500.0,23,56,OK,13,88,OK,,,,27,223,,,,,,,,,,,,,,,,,,,,30,528,,,,,0,,,,2024-11-15,Anna,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2022-01-23,2022-02-13,,2022-04-27,,,,,,,2022-11-30,,False,False,False
428,1698,RIZAL,2022,0.0,0,0,0,0,0,0,0,1000,0,500,0,1500.0,,,,,,,,,,15,218,,,,,,,,,,,,,,14,426,,,,,30,527,,,,,0,,,,2024-11-15,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,2022-04-15,,,,,2022-09-14,,2022-11-30,,False,False,False
429,1857,RIZAL,2024,0.0,0,0,0,0,0,0,0,2000,0,0,0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,12,1116,,,,,,,,,,,0,,,,2024-11-18,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,,2024-09-12,,,,False,False,False
430,1684,RIZAL,2022,0.0,950,0,0,0,0,0,0,0,0,0,0,950.0,,,,13,82,ANG 50 NASA PROCESSING FEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,2022-02-13,,,,,,,,,,,False,False,False
431,1732,RIZAL,2022,2000.0,0,0,1000,0,0,0,0,0,1500,2000,0,6500.0,23,69,,,,,,,,3,207,,,,,,,,,,,,,,,,,10,472,,14,518,,,,,0,,,,2024-11-19,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2022-01-23,,,2022-04-03,,,,,,2022-10-10,2022-11-14,,False,False,False
433,1672,RIZAL,2022,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,,24,220,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,2024-11-15,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,2022-04-24,,,,,,,,,False,False,False
434,1669,RIZAL,2022,0.0,0,0,450,0,0,0,0,0,0,0,0,450.0,,,,,,,,,,29,247,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,2022-04-29,,,,,,,,,False,False,False
435,1676,RIZAL,2022,500.0,0,0,2000,2000,0,4000,2000,2000,2000,2000,0,16500.0,23,61,,,,,,,,18,219,,25,302,,,,,7,346,,10,383,,7,412,,1,445,,4,505,,,,,0,,,,2024-11-14,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2022-01-23,,,2022-04-18,2022-05-25,,2022-07-07,2022-08-10,2022-09-07,2022-10-01,2022-11-04,,False,False,False
436,1668,RIZAL,2022,0.0,0,0,0,11250,0,0,2000,0,0,0,0,13250.0,,,,,,,,,,,,,25,305,"PF,MF,MA, 22,500, 850 FOR RTAX",,,,,,,10,385,,,,,,,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,2022-05-25,,,2022-08-10,,,,,False,False,False
437,1702,RIZAL,2022,0.0,0,0,0,500,0,0,500,0,500,500,0,2000.0,,,,,,,,,,3,212,,28,323,,,,,,,,11,398,,,,,1,447,,7,513,,,,,0,,,,2024-11-18,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,2022-04-03,2022-05-28,,,2022-08-11,,2022-10-01,2022-11-07,,False,False,False
438,1901,RIZAL,2022,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,2024-11-20,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,,,,,,False,False,False
439,1719,RIZAL,2022,1000.0,1000,0,0,0,500,0,1000,500,0,500,2000,6500.0,23,74,,13,92,,,,,,,,,,,24,343,,,,,11,397,,1,405,,,,,30,533,,10,543,,0,,,,2024-11-18,,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000.0,2000.0,24000.0,2022-01-23,2022-02-13,,,,2022-06-24,,2022-08-11,2022-09-01,,2022-11-30,2022-12-10,False,False,False
440,1896,RIZAL,2022,0.0,0,0,0,0,4000,0,0,0,0,0,0,4000.0,,,,,,,,,,,,,,,,24,344,OK,,,,,,,,,,,,,,,,,,,0,,,,2024-11-15,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,2022-06-24,,,,,,,False,False,False
441,1774,RIZAL,2022,0.0,0,0,0,0,2000,0,0,1000,0,0,0,3000.0,,,,,,,,,,,,,,,,24,345,OK,,,,,,,5,410,OK,,,,,,,,,,0,,,,2024-11-20,Anna,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,2022-06-24,,,2022-09-05,,,,False,False,False
442,1703,RIZAL,2022,0.0,0,0,0,0,0,500,500,500,0,500,0,2000.0,,,,,,,,,,27,224,,,,,,,,10,350,,25,388,,7,419,,,,,7,510,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,2022-04-27,,,2022-07-10,2022-08-25,2022-09-07,,2022-11-07,,False,False,False
443,1706,RIZAL,2022,200.0,0,0,0,0,0,1000,0,1000,0,0,1000,3200.0,23,70,processing fee is 300,,,,,,,,,,,,,,,,10,351,850 RTAX,,,,7,421,,,,,,,,19,549,,0,,,,2024-11-15,,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000.0,1000.0,12000.0,2022-01-23,,,,,,2022-07-10,,2022-09-07,,,2022-12-19,False,False,False
444,1798,RIZAL,2022,0.0,0,0,0,0,0,500,0,0,1000,0,1500,3000.0,,,,,,,,,,,,,,,,,,,10,353,OK,,,,,,,1,438,OK,,,,16,547,OK,0,,,,2024-11-20,,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500.0,1500.0,18000.0,,,,,,,2022-07-10,,,2022-10-01,,2022-12-16,False,False,False
445,1789,RIZAL,2022,0.0,0,0,0,0,0,1000,1000,1000,1000,1000,1000,6000.0,,,,,,,,,,,,,,,,,,,10,354,OK,10,376,OK,7,416,OK,3,455,OK,4,507,OK,10,540,OK,0,,,,2024-11-20,,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000.0,1000.0,12000.0,,,,,,,2022-07-10,2022-08-10,2022-09-07,2022-10-03,2022-11-04,2022-12-10,False,False,False
446,1727,RIZAL,2022,0.0,0,0,0,0,0,500,0,0,1000,0,0,1500.0,,,,,,,,,,,,,,,,,,,10,365,,,,,,,,1,1455,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,2022-07-10,,,2022-10-01,,,False,False,False
447,1662,RIZAL,2022,0.0,0,0,0,0,0,0,1000,150,0,0,0,1150.0,,,,,,,,,,,,,,,,,,,,,,10,372,,7,413,"1000 PAYMENT, 850 FOR RTAX",,,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,2022-08-10,2022-09-07,,,,False,False,False
448,1814,RIZAL,2022,0.0,0,0,0,0,0,1000,500,500,500,500,500,3500.0,,,,,,,,,,,,,,,,,,,10,356,ok,10,378,ok,7,414,ok,3,457,ok,4,508,ok,10,541,ok,0,,,,2024-11-22,,500,500,500,500,500,500,500,500,500,500,500.0,500.0,6000.0,,,,,,,2022-07-10,2022-08-10,2022-09-07,2022-10-03,2022-11-04,2022-12-10,False,False,False
449,1746,RIZAL,2022,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,10,384,850-RTAX,,,,,,,,,,,,,0,,,,2024-11-20,Anna,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,2022-08-10,,,,,False,False,False
450,1817,RIZAL,2022,0.0,0,0,0,0,0,0,1000,0,500,1000,0,2500.0,,,,,,,,,,27,225,,,,,,,,,,,11,394,OK,,,,1,440,OK,30,524,OK,,,,0,,,,2024-11-20,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,2022-04-27,,,,2022-08-11,,2022-10-01,2022-11-30,,False,False,False
451,1785,RIZAL,2022,0.0,0,0,0,0,0,0,0,2000,1000,500,2400,5900.0,,,,,,,,,,29,246,,,,,,,,,,,,,,1,407,OK,28,487,OK,30,532,OK,16,548,OK,0,,,,2024-11-20,,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400,2400.0,2400.0,28800.0,,,,2022-04-29,,,,,2022-09-01,2022-10-28,2022-11-30,2022-12-16,False,False,False
452,1782,RIZAL,2022,0.0,0,0,0,0,0,0,0,1500,500,500,0,2500.0,,,,,,,,,,29,245,,,,,,,,,,,,,,1,408,OK,28,488,OK,30,531,OK,,,,0,,,,2024-11-20,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,2022-04-29,,,,,2022-09-01,2022-10-28,2022-11-30,,False,False,False
454,1704,RIZAL,2022,0.0,0,0,0,0,0,0,0,500,0,500,0,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,7,418,,,,,7,511,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,,2022-09-07,,2022-11-07,,False,False,False
455,1769,RIZAL,2022,0.0,0,0,0,0,0,0,0,500,0,0,0,500.0,,,,,,,,,,,,,,,,,,,,,,,,,14,427,SOBRA SA PROCESSING,,,,,,,,,,0,,,,2024-11-20,Anna,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,,2022-09-14,,,,False,False,False
456,1810,RIZAL,2022,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,2024-11-21,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,,,,,,False,False,False
457,1816,RIZAL,2022,500.0,0,0,0,0,0,0,1000,0,500,1000,0,3000.0,23,66,OK,,,,,,,,,,,,,,,,,,,11,395,OK,,,,1,439,OK,30,525,OK,,,,0,,,,2024-11-22,Anna,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2022-01-23,,,,,,,2022-08-11,,2022-10-01,2022-11-30,,False,False,False
458,1667,RIZAL,2022,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,,29,248,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,2022-04-29,,,,,,,,,False,False,False
459,1897,RIZAL,2022,0.0,0,0,0,0,0,0,0,0,500,0,0,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,465,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,,,2022-10-08,,,False,False,False
460,1768,RIZAL,2022,0.0,0,0,0,0,0,0,0,0,850,0,0,850.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,464,"SOBRA NG PF, 3000",,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,,,2022-10-08,,,False,False,False
461,1696,RIZAL,2022,0.0,750,0,1150,0,0,0,1000,0,2000,3500,0,8400.0,,,,5,121,EMY DELOS TRINOS PAYMENT,,,,3,,,,,,,,,,,,11,400,,,,,,"473,449","oct.1-oct.10,2022",11,171,EMY DELOS TRINOS PAYMENT,,,,0,,,,2024-11-15,Anna,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,2022-02-05,,2022-04-03,,,,2022-08-11,,,2022-11-11,,True,True,False
462,1731,RIZAL,2022,0.0,0,0,0,0,0,0,0,0,1500,1000,0,2500.0,,,,,,,,,,30,266,,,,,,,,,,,,,,,,,10,471,,14,519,,,,,0,,,,2024-11-20,Anna,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,2022-04-30,,,,,,2022-10-10,2022-11-14,,False,False,False
463,1724,RIZAL,2022,0.0,0,0,0,0,0,0,0,0,500,1000,1000,2500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,477,,8,515,,6,536,,0,,,,2024-11-18,,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000.0,1000.0,12000.0,,,,,,,,,,2022-10-14,2022-11-08,2022-12-06,False,False,False
464,1725,RIZAL,2022,0.0,0,0,0,0,0,0,0,0,500,1000,1000,2500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,478,,8,514,,6,535,,0,,,,2024-11-18,,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000.0,1000.0,12000.0,,,,,,,,,,2022-10-14,2022-11-08,2022-12-06,False,False,False
465,1808,RIZAL,2022,0.0,0,0,0,0,0,0,0,0,0,1000,0,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,517,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,,,,2022-11-14,,False,False,False
466,1896,RIZAL,2023,4375.0,0,0,0,0,0,0,0,0,0,0,0,4375.0,30,582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023-01-30,,,,,,,,,,,,False,False,False
467,1809,RIZAL,2024,0.0,0,0,0,0,0,0,0,1000,0,0,0,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,12,1113,OK,,,,,,,,,,0,,,,2024-11-21,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,,2024-09-12,,,,False,False,False
468,1951,RIZAL,2024,0.0,0,0,0,105960,0,0,0,0,0,0,0,105960.0,,,,,,,,,,,,,8,421,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,2024-05-08,,,,,,,,False,False,False
469,539,MASAO,2024,0.0,0,0,0,0,0,0,0,0,1300,0,0,1300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,1316,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,,,2024-10-28,,,False,False,False
470,539,MASAO,2025,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,2024-11-20,Anna,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,,,,,,False,False,False
473,1677,RIZAL,2022,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,,3,204,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,2024-11-15,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,2022-04-03,,,,,,,,,False,False,False
474,1930,RIZAL,2022,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,,,,,,False,False,False
475,1763,RIZAL,2022,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,,,,,,False,False,False
476,1735,RIZAL,2023,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,2024-11-20,Anna,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,,,,,,False,False,False
477,1835,RIZAL,2026,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,,,,,,False,False,False
478,1835,RIZAL,2025,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,,,,,,False,False,False
480,1761,RIZAL,2022,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,2024-11-20,Anna,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,,,,,,False,False,False
481,1742,RIZAL,2024,5000.0,0,10000,5000,3000,7000,5000,5000,5000,5000,0,0,50000.0,19,201,,0,,,14,474,FEB - MARCH,8,509,,27,627,,27,825,,12,956,,28,889,,12,890,,28,1147,,0,,,0,,,0,,,,2024-11-20,Anna,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2024-01-19,,2024-03-14,2024-04-08,2024-05-27,2024-06-27,2024-07-12,2024-08-28,2024-09-12,2024-10-28,,,False,False,False
482,1816,RIZAL,2021,0.0,0,0,0,0,0,0,0,0,0,950,0,950.0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,26,183,OK,0,,,0,,,,2024-11-22,Anna,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,,,,2021-11-26,,False,False,False
483,1816,RIZAL,2018,0.0,0,0,0,0,0,0,0,0,0,750,0,750.0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,14,,OK,0,,,0,,,,2024-11-22,Anna,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,,,,2018-11-14,,False,False,False
484,1681,RIZAL,2022,0.0,0,0,0,0,0,0,0,0,0,0,3125,3125.0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,19,550,,0,,,,2024-11-15,,3125,3125,3125,3125,3125,3125,3125,3125,3125,3125,3125.0,3125.0,37500.0,,,,,,,,,,,,2022-12-19,False,False,False
485,1770,RIZAL,2022,0.0,0,0,0,0,0,0,0,0,0,0,10000,10000.0,0,,,0,,,0,,,30,272,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,2,534,DP,0,,,,2024-11-20,Anna,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000.0,10000.0,120000.0,,,,2022-04-30,,,,,,,,2022-12-02,False,False,False
486,1783,RIZAL,2022,1000.0,0,0,0,0,0,0,1000,500,500,500,1000,4500.0,23,57,OK,0,,,0,,,29,243,,0,,,0,,,0,,,11,390,OK,1,409,OK,1,443,OK,30,530,OK,10,544,OK,0,,,,2024-11-20,,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000.0,1000.0,12000.0,2022-01-23,,,2022-04-29,,,,2022-08-11,2022-09-01,2022-10-01,2022-11-30,2022-12-10,False,False,False
487,1957,RIZAL,2022,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,,,0,,,3,210,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,2022-04-03,,,,,,,,,False,False,False
489,1664,RIZAL,2022,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,,,0,,,27,226,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,2022-04-27,,,,,,,,,False,False,False
490,1832,RIZAL,2022,5000.0,0,0,0,0,0,0,0,0,0,0,0,5000.0,16,575,dp / ok,0,,,0,,,27,230,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,2024-11-15,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2022-01-16,,,2022-04-27,,,,,,,,,False,False,False
491,1779,RIZAL,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,,,0,,,27,232,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,,,,,,False,False,True
492,1880,BANCASI,2024,0.0,0,0,0,0,2500,2500,0,0,2500,0,0,7500.0,,,,,,,,,,,,,,,,27,938,,30,752,,,,,,,,28,1311,,,,,,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,2024-06-27,2024-07-30,,,2024-10-28,,,False,False,False
494,1942,RIZAL,2022,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,,,0,,,29,249,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,2022-04-29,,,,,,,,,False,False,False
495,1880,BANCASI,2025,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,,,0,,,0,,,0,,,0,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,,,,,,False,False,False
496,1958,RIZAL,2024,0.0,0,0,0,0,0,0,0,5000,0,0,0,5000.0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,12,897,,0,,,0,,,0,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,,2024-09-12,,,,False,False,False
497,1881,BANCASI,2024,0.0,0,0,0,0,0,1000,0,0,1000,0,0,2000.0,0,,,0,,,0,,,0,,,0,,,0,,,30,753,,0,,,0,,,28,1312,,0,,,0,,,0,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,2024-07-30,,,2024-10-28,,,False,False,False
498,79,MASAO,2024,0.0,0,0,0,17800,9000,11000,9000,9000,9000,0,0,64800.0,0,,,0,,,0,,,0,,,15,439,"DEDUCT TO PROCESSING FEE- 3,200",27,693,,12,"10,521,074",,27,1026,,29,1423,,28,1494,,0,,,0,,,0,,2024-11-13,,,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,2024-05-15,2024-06-27,2024-07-12,2024-08-27,2024-09-29,2024-10-28,,,False,True,False
499,1890,RIZAL,2022,0.0,0,0,0,0,0,0,0,1000,1000,1000,0,3000.0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,9,411,,1,446,,4,504,,0,,,0,,2024-11-14,,2024-11-14,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,,,2022-09-09,2022-10-01,2022-11-04,,False,False,False
500,1890,RIZAL,2024,0.0,0,0,0,0,1000,1100,1000,1000,0,0,0,4100.0,0,,,0,,,0,,,0,,,0,,,27,829,,30,983,,27,876,,29,1127,,0,,,0,,,0,,,0,,2024-11-14,,2024-11-14,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,2024-06-27,2024-07-30,2024-08-27,2024-09-29,,,,False,False,False
501,1683,RIZAL,2023,950.0,0,0,0,0,0,0,0,0,0,0,0,950.0,23,79,less 50 sa PF,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,2024-11-15,,2024-11-15,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2023-01-23,,,,,,,,,,,,False,False,False
502,1703,RIZAL,2022,0.0,0,0,0,0,0,500,500,500,0,0,0,1500.0,0,,,0,,,0,,,0,,,0,,,0,,,10,350,,25,388,,7,419,,0,,,0,,,0,,,0,,2024-11-15,,2024-11-15,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,,2022-07-10,2022-08-25,2022-09-07,,,,False,False,False
503,1729,RIZAL,2021,0.0,0,0,0,0,0,0,0,0,0,1000,1000,2000.0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,26,178,,15,193,,0,,2024-11-19,,2024-11-19,,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000.0,1000.0,12000.0,,,,,,,,,,,2021-11-26,2021-12-15,False,False,False
504,1730,RIZAL,2021,0.0,0,0,0,0,0,0,0,0,0,1000,1000,2000.0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,26,177,,15,192,,0,,2024-11-19,,2024-11-19,,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000.0,1000.0,12000.0,,,,,,,,,,,2021-11-26,2021-12-15,False,False,False
